filename,width,height,class,xmin,ymin,xmax,ymax
Karies-63-noise.jpg,1000,658,karies,751,446,822,489
Karies-63-noise.jpg,1000,658,karies,367,435,424,477
Karies-63-noise.jpg,1000,658,karies,286,403,351,461
Karies-63-sharpen.jpg,1000,658,karies,604,217,680,260
Karies-63-sharpen.jpg,1000,658,karies,715,245,789,294
Karies-63-sharpen.jpg,1000,658,karies,834,251,892,303
Karies-63-sharpen.jpg,1000,658,karies,751,446,822,489
Karies-63-sharpen.jpg,1000,658,karies,367,435,424,477
Karies-63-sharpen.jpg,1000,658,karies,286,403,351,461
Karies-63.jpg,1000,658,karies,604,217,680,260
Karies-63.jpg,1000,658,karies,715,245,789,294
Karies-63.jpg,1000,658,karies,834,251,892,303
Karies-63.jpg,1000,658,karies,751,446,822,489
Karies-63.jpg,1000,658,karies,367,435,424,477
Karies-63.jpg,1000,658,karies,286,403,351,461
Karies-64-BGR.jpg,916,598,karies,1,190,46,262
Karies-64-BGR.jpg,916,598,karies,77,217,163,284
Karies-64-BGR.jpg,916,598,karies,770,390,867,508
Karies-64-BGR.jpg,916,598,karies,63,474,193,556
Karies-64-BGR.jpg,916,598,karies,740,146,812,212
Karies-64-BGR.jpg,916,598,karies,825,131,891,227
Karies-64-gaussian-blur.jpg,916,598,karies,1,190,46,262
Karies-64-gaussian-blur.jpg,916,598,karies,77,217,163,284
Karies-64-gaussian-blur.jpg,916,598,karies,770,390,867,508
Karies-64-gaussian-blur.jpg,916,598,karies,63,474,193,556
Karies-64-gaussian-blur.jpg,916,598,karies,740,146,812,212
Karies-64-gaussian-blur.jpg,916,598,karies,825,131,891,227
Karies-64-grayscale.jpg,916,598,karies,1,190,46,262
Karies-64-grayscale.jpg,916,598,karies,77,217,163,284
Karies-64-grayscale.jpg,916,598,karies,770,390,867,508
Karies-64-grayscale.jpg,916,598,karies,63,474,193,556
Karies-64-grayscale.jpg,916,598,karies,740,146,812,212
Karies-64-grayscale.jpg,916,598,karies,825,131,891,227
Karies-64-noise.jpg,916,598,karies,1,190,46,262
Karies-64-noise.jpg,916,598,karies,77,217,163,284
Karies-64-noise.jpg,916,598,karies,770,390,867,508
Karies-64-noise.jpg,916,598,karies,63,474,193,556
Karies-64-noise.jpg,916,598,karies,740,146,812,212
Karies-64-noise.jpg,916,598,karies,825,131,891,227
Karies-64-sharpen.jpg,916,598,karies,1,190,46,262
Karies-64-sharpen.jpg,916,598,karies,77,217,163,284
Karies-64-sharpen.jpg,916,598,karies,770,390,867,508
Karies-64-sharpen.jpg,916,598,karies,63,474,193,556
Karies-64-sharpen.jpg,916,598,karies,740,146,812,212
Karies-64-sharpen.jpg,916,598,karies,825,131,891,227
Karies-64.jpg,916,598,karies,1,190,46,262
Karies-64.jpg,916,598,karies,77,217,163,284
Karies-64.jpg,916,598,karies,770,390,867,508
Karies-64.jpg,916,598,karies,63,474,193,556
Karies-64.jpg,916,598,karies,740,146,812,212
Karies-64.jpg,916,598,karies,825,131,891,227
Karies-65-BGR.jpg,800,484,karies,86,63,153,149
Karies-65-BGR.jpg,800,484,karies,176,91,252,195
Karies-65-BGR.jpg,800,484,karies,267,106,385,195
Karies-65-BGR.jpg,800,484,karies,415,96,517,145
Karies-65-BGR.jpg,800,484,karies,535,103,623,158
Karies-65-BGR.jpg,800,484,karies,694,127,735,176
Karies-65-BGR.jpg,800,484,karies,557,308,612,359
Karies-65-BGR.jpg,800,484,karies,629,293,672,367
Karies-65-BGR.jpg,800,484,karies,682,297,716,344
Karies-65-BGR.jpg,800,484,karies,223,286,271,336
Karies-65-BGR.jpg,800,484,karies,81,327,138,376
Karies-65-BGR.jpg,800,484,karies,49,294,84,324
Karies-65-BGR.jpg,800,484,karies,404,256,436,300
Karies-65-BGR.jpg,800,484,karies,588,106,706,176
Karies-65-gaussian-blur.jpg,800,484,karies,86,63,153,149
Karies-65-gaussian-blur.jpg,800,484,karies,176,91,252,195
Karies-65-gaussian-blur.jpg,800,484,karies,267,106,385,195
Karies-65-gaussian-blur.jpg,800,484,karies,415,96,517,145
Karies-65-gaussian-blur.jpg,800,484,karies,535,103,623,158
Karies-65-gaussian-blur.jpg,800,484,karies,694,127,735,176
Karies-65-gaussian-blur.jpg,800,484,karies,557,308,612,359
Karies-65-gaussian-blur.jpg,800,484,karies,629,293,672,367
Karies-65-gaussian-blur.jpg,800,484,karies,682,297,716,344
Karies-65-gaussian-blur.jpg,800,484,karies,223,286,271,336
Karies-65-gaussian-blur.jpg,800,484,karies,81,327,138,376
Karies-65-gaussian-blur.jpg,800,484,karies,49,294,84,324
Karies-65-gaussian-blur.jpg,800,484,karies,404,256,436,300
Karies-65-gaussian-blur.jpg,800,484,karies,588,106,706,176
Karies-65-grayscale.jpg,800,484,karies,86,63,153,149
Karies-65-grayscale.jpg,800,484,karies,176,91,252,195
Karies-65-grayscale.jpg,800,484,karies,267,106,385,195
Karies-65-grayscale.jpg,800,484,karies,415,96,517,145
Karies-65-grayscale.jpg,800,484,karies,535,103,623,158
Karies-65-grayscale.jpg,800,484,karies,694,127,735,176
Karies-65-grayscale.jpg,800,484,karies,557,308,612,359
Karies-65-grayscale.jpg,800,484,karies,629,293,672,367
Karies-65-grayscale.jpg,800,484,karies,682,297,716,344
Karies-65-grayscale.jpg,800,484,karies,223,286,271,336
Karies-65-grayscale.jpg,800,484,karies,81,327,138,376
Karies-65-grayscale.jpg,800,484,karies,49,294,84,324
Karies-65-grayscale.jpg,800,484,karies,404,256,436,300
Karies-65-grayscale.jpg,800,484,karies,588,106,706,176
Karies-65-noise.jpg,800,484,karies,86,63,153,149
Karies-65-noise.jpg,800,484,karies,176,91,252,195
Karies-65-noise.jpg,800,484,karies,267,106,385,195
Karies-65-noise.jpg,800,484,karies,415,96,517,145
Karies-65-noise.jpg,800,484,karies,535,103,623,158
Karies-65-noise.jpg,800,484,karies,694,127,735,176
Karies-65-noise.jpg,800,484,karies,557,308,612,359
Karies-65-noise.jpg,800,484,karies,629,293,672,367
Karies-65-noise.jpg,800,484,karies,682,297,716,344
Karies-65-noise.jpg,800,484,karies,223,286,271,336
Karies-65-noise.jpg,800,484,karies,81,327,138,376
Karies-65-noise.jpg,800,484,karies,49,294,84,324
Karies-65-noise.jpg,800,484,karies,404,256,436,300
Karies-65-noise.jpg,800,484,karies,588,106,706,176
Karies-65-sharpen.jpg,800,484,karies,86,63,153,149
Karies-65-sharpen.jpg,800,484,karies,176,91,252,195
Karies-65-sharpen.jpg,800,484,karies,267,106,385,195
Karies-65-sharpen.jpg,800,484,karies,415,96,517,145
Karies-65-sharpen.jpg,800,484,karies,535,103,623,158
Karies-65-sharpen.jpg,800,484,karies,694,127,735,176
Karies-65-sharpen.jpg,800,484,karies,557,308,612,359
Karies-65-sharpen.jpg,800,484,karies,629,293,672,367
Karies-65-sharpen.jpg,800,484,karies,682,297,716,344
Karies-65-sharpen.jpg,800,484,karies,223,286,271,336
Karies-65-sharpen.jpg,800,484,karies,81,327,138,376
Karies-65-sharpen.jpg,800,484,karies,49,294,84,324
Karies-65-sharpen.jpg,800,484,karies,404,256,436,300
Karies-65-sharpen.jpg,800,484,karies,588,106,706,176
Karies-65.jpg,800,484,karies,86,63,153,149
Karies-65.jpg,800,484,karies,176,91,252,195
Karies-65.jpg,800,484,karies,267,106,385,195
Karies-65.jpg,800,484,karies,415,96,517,145
Karies-65.jpg,800,484,karies,535,103,623,158
Karies-65.jpg,800,484,karies,694,127,735,176
Karies-65.jpg,800,484,karies,557,308,612,359
Karies-65.jpg,800,484,karies,629,293,672,367
Karies-65.jpg,800,484,karies,682,297,716,344
Karies-65.jpg,800,484,karies,223,286,271,336
Karies-65.jpg,800,484,karies,81,327,138,376
Karies-65.jpg,800,484,karies,49,294,84,324
Karies-65.jpg,800,484,karies,404,256,436,300
Karies-65.jpg,800,484,karies,588,106,706,176
Karies-66-BGR.jpg,846,576,karies,347,123,383,152
Karies-66-BGR.jpg,846,576,karies,465,116,537,167
Karies-66-BGR.jpg,846,576,karies,478,235,515,267
Karies-66-BGR.jpg,846,576,karies,287,162,319,221
Karies-66-BGR.jpg,846,576,karies,238,135,275,182
Karies-66-BGR.jpg,846,576,karies,159,141,233,210
Karies-66-BGR.jpg,846,576,karies,83,153,150,205
Karies-66-BGR.jpg,846,576,karies,557,136,597,200
Karies-66-BGR.jpg,846,576,karies,626,117,687,197
Karies-66-BGR.jpg,846,576,karies,589,329,663,423
Karies-66-BGR.jpg,846,576,karies,649,311,716,384
Karies-66-BGR.jpg,846,576,karies,349,319,384,368
Karies-66-BGR.jpg,846,576,karies,232,379,282,432
Karies-66-BGR.jpg,846,576,karies,166,355,209,395
Karies-66-BGR.jpg,846,576,karies,129,339,169,374
Karies-66-BGR.jpg,846,576,karies,543,289,586,311
Karies-66-BGR.jpg,846,576,karies,501,318,540,360
Karies-66-BGR.jpg,846,576,karies,274,320,329,384
Karies-66-BGR.jpg,846,576,karies,76,308,129,359
Karies-66-BGR.jpg,846,576,karies,686,137,771,195
Karies-66-BGR.jpg,846,576,karies,732,261,805,341
Karies-66-gaussian-blur.jpg,846,576,karies,347,123,383,152
Karies-66-gaussian-blur.jpg,846,576,karies,465,116,537,167
Karies-66-gaussian-blur.jpg,846,576,karies,478,235,515,267
Karies-66-gaussian-blur.jpg,846,576,karies,287,162,319,221
Karies-66-gaussian-blur.jpg,846,576,karies,238,135,275,182
Karies-66-gaussian-blur.jpg,846,576,karies,159,141,233,210
Karies-66-gaussian-blur.jpg,846,576,karies,83,153,150,205
Karies-66-gaussian-blur.jpg,846,576,karies,557,136,597,200
Karies-66-gaussian-blur.jpg,846,576,karies,626,117,687,197
Karies-66-gaussian-blur.jpg,846,576,karies,589,329,663,423
Karies-66-gaussian-blur.jpg,846,576,karies,649,311,716,384
Karies-66-gaussian-blur.jpg,846,576,karies,349,319,384,368
Karies-66-gaussian-blur.jpg,846,576,karies,232,379,282,432
Karies-66-gaussian-blur.jpg,846,576,karies,166,355,209,395
Karies-66-gaussian-blur.jpg,846,576,karies,129,339,169,374
Karies-66-gaussian-blur.jpg,846,576,karies,543,289,586,311
Karies-66-gaussian-blur.jpg,846,576,karies,501,318,540,360
Karies-66-gaussian-blur.jpg,846,576,karies,274,320,329,384
Karies-66-gaussian-blur.jpg,846,576,karies,76,308,129,359
Karies-66-gaussian-blur.jpg,846,576,karies,686,137,771,195
Karies-66-gaussian-blur.jpg,846,576,karies,732,261,805,341
Karies-66-grayscale.jpg,846,576,karies,347,123,383,152
Karies-66-grayscale.jpg,846,576,karies,465,116,537,167
Karies-66-grayscale.jpg,846,576,karies,478,235,515,267
Karies-66-grayscale.jpg,846,576,karies,287,162,319,221
Karies-66-grayscale.jpg,846,576,karies,238,135,275,182
Karies-66-grayscale.jpg,846,576,karies,159,141,233,210
Karies-66-grayscale.jpg,846,576,karies,83,153,150,205
Karies-66-grayscale.jpg,846,576,karies,557,136,597,200
Karies-66-grayscale.jpg,846,576,karies,626,117,687,197
Karies-66-grayscale.jpg,846,576,karies,589,329,663,423
Karies-66-grayscale.jpg,846,576,karies,649,311,716,384
Karies-66-grayscale.jpg,846,576,karies,349,319,384,368
Karies-66-grayscale.jpg,846,576,karies,232,379,282,432
Karies-66-grayscale.jpg,846,576,karies,166,355,209,395
Karies-66-grayscale.jpg,846,576,karies,129,339,169,374
Karies-66-grayscale.jpg,846,576,karies,543,289,586,311
Karies-66-grayscale.jpg,846,576,karies,501,318,540,360
Karies-66-grayscale.jpg,846,576,karies,274,320,329,384
Karies-66-grayscale.jpg,846,576,karies,76,308,129,359
Karies-66-grayscale.jpg,846,576,karies,686,137,771,195
Karies-66-grayscale.jpg,846,576,karies,732,261,805,341
Karies-66-noise.jpg,846,576,karies,347,123,383,152
Karies-66-noise.jpg,846,576,karies,465,116,537,167
Karies-66-noise.jpg,846,576,karies,478,235,515,267
Karies-66-noise.jpg,846,576,karies,287,162,319,221
Karies-66-noise.jpg,846,576,karies,238,135,275,182
Karies-66-noise.jpg,846,576,karies,159,141,233,210
Karies-66-noise.jpg,846,576,karies,83,153,150,205
Karies-66-noise.jpg,846,576,karies,557,136,597,200
Karies-66-noise.jpg,846,576,karies,626,117,687,197
Karies-66-noise.jpg,846,576,karies,589,329,663,423
Karies-66-noise.jpg,846,576,karies,649,311,716,384
Karies-66-noise.jpg,846,576,karies,349,319,384,368
Karies-66-noise.jpg,846,576,karies,232,379,282,432
Karies-66-noise.jpg,846,576,karies,166,355,209,395
Karies-66-noise.jpg,846,576,karies,129,339,169,374
Karies-66-noise.jpg,846,576,karies,543,289,586,311
Karies-66-noise.jpg,846,576,karies,501,318,540,360
Karies-66-noise.jpg,846,576,karies,274,320,329,384
Karies-66-noise.jpg,846,576,karies,76,308,129,359
Karies-66-noise.jpg,846,576,karies,686,137,771,195
Karies-66-noise.jpg,846,576,karies,732,261,805,341
Karies-66-sharpen.jpg,846,576,karies,347,123,383,152
Karies-66-sharpen.jpg,846,576,karies,465,116,537,167
Karies-66-sharpen.jpg,846,576,karies,478,235,515,267
Karies-66-sharpen.jpg,846,576,karies,287,162,319,221
Karies-66-sharpen.jpg,846,576,karies,238,135,275,182
Karies-66-sharpen.jpg,846,576,karies,159,141,233,210
Karies-66-sharpen.jpg,846,576,karies,83,153,150,205
Karies-66-sharpen.jpg,846,576,karies,557,136,597,200
Karies-66-sharpen.jpg,846,576,karies,626,117,687,197
Karies-66-sharpen.jpg,846,576,karies,589,329,663,423
Karies-66-sharpen.jpg,846,576,karies,649,311,716,384
Karies-66-sharpen.jpg,846,576,karies,349,319,384,368
Karies-66-sharpen.jpg,846,576,karies,232,379,282,432
Karies-66-sharpen.jpg,846,576,karies,166,355,209,395
Karies-66-sharpen.jpg,846,576,karies,129,339,169,374
Karies-66-sharpen.jpg,846,576,karies,543,289,586,311
Karies-66-sharpen.jpg,846,576,karies,501,318,540,360
Karies-66-sharpen.jpg,846,576,karies,274,320,329,384
Karies-66-sharpen.jpg,846,576,karies,76,308,129,359
Karies-66-sharpen.jpg,846,576,karies,686,137,771,195
Karies-66-sharpen.jpg,846,576,karies,732,261,805,341
Karies-66.jpg,846,576,karies,347,123,383,152
Karies-66.jpg,846,576,karies,465,116,537,167
Karies-66.jpg,846,576,karies,478,235,515,267
Karies-66.jpg,846,576,karies,287,162,319,221
Karies-66.jpg,846,576,karies,238,135,275,182
Karies-66.jpg,846,576,karies,159,141,233,210
Karies-66.jpg,846,576,karies,83,153,150,205
Karies-66.jpg,846,576,karies,557,136,597,200
Karies-66.jpg,846,576,karies,626,117,687,197
Karies-66.jpg,846,576,karies,589,329,663,423
Karies-66.jpg,846,576,karies,649,311,716,384
Karies-66.jpg,846,576,karies,349,319,384,368
Karies-66.jpg,846,576,karies,232,379,282,432
Karies-66.jpg,846,576,karies,166,355,209,395
Karies-66.jpg,846,576,karies,129,339,169,374
Karies-66.jpg,846,576,karies,543,289,586,311
Karies-66.jpg,846,576,karies,501,318,540,360
Karies-66.jpg,846,576,karies,274,320,329,384
Karies-66.jpg,846,576,karies,76,308,129,359
Karies-66.jpg,846,576,karies,686,137,771,195
Karies-66.jpg,846,576,karies,732,261,805,341
Karies-67-BGR.jpg,553,233,karies,112,132,169,186
Karies-67-BGR.jpg,553,233,karies,188,126,266,193
Karies-67-BGR.jpg,553,233,karies,299,135,371,181
Karies-67-BGR.jpg,553,233,karies,397,136,443,184
Karies-67-gaussian-blur.jpg,553,233,karies,112,132,169,186
Karies-67-gaussian-blur.jpg,553,233,karies,188,126,266,193
Karies-67-gaussian-blur.jpg,553,233,karies,299,135,371,181
Karies-67-gaussian-blur.jpg,553,233,karies,397,136,443,184
Karies-67-grayscale.jpg,553,233,karies,112,132,169,186
Karies-67-grayscale.jpg,553,233,karies,188,126,266,193
Karies-67-grayscale.jpg,553,233,karies,299,135,371,181
Karies-67-grayscale.jpg,553,233,karies,397,136,443,184
Karies-67-noise.jpg,553,233,karies,112,132,169,186
Karies-67-noise.jpg,553,233,karies,188,126,266,193
Karies-67-noise.jpg,553,233,karies,299,135,371,181
Karies-67-noise.jpg,553,233,karies,397,136,443,184
Karies-67-sharpen.jpg,553,233,karies,112,132,169,186
Karies-67-sharpen.jpg,553,233,karies,188,126,266,193
Karies-67-sharpen.jpg,553,233,karies,299,135,371,181
Karies-67-sharpen.jpg,553,233,karies,397,136,443,184
Karies-67.jpg,553,233,karies,112,132,169,186
Karies-67.jpg,553,233,karies,188,126,266,193
Karies-67.jpg,553,233,karies,299,135,371,181
Karies-67.jpg,553,233,karies,397,136,443,184
Karies-68-BGR.jpg,562,234,karies,109,140,171,182
Karies-68-BGR.jpg,562,234,karies,184,135,266,187
Karies-68-BGR.jpg,562,234,karies,283,131,363,192
Karies-68-BGR.jpg,562,234,karies,383,125,430,168
Karies-68-gaussian-blur.jpg,562,234,karies,109,140,171,182
Karies-68-gaussian-blur.jpg,562,234,karies,184,135,266,187
Karies-68-gaussian-blur.jpg,562,234,karies,283,131,363,192
Karies-68-gaussian-blur.jpg,562,234,karies,383,125,430,168
Karies-68-grayscale.jpg,562,234,karies,109,140,171,182
Karies-68-grayscale.jpg,562,234,karies,184,135,266,187
Karies-68-grayscale.jpg,562,234,karies,283,131,363,192
Karies-68-grayscale.jpg,562,234,karies,383,125,430,168
Karies-68-noise.jpg,562,234,karies,109,140,171,182
Karies-68-noise.jpg,562,234,karies,184,135,266,187
Karies-68-noise.jpg,562,234,karies,283,131,363,192
Karies-68-noise.jpg,562,234,karies,383,125,430,168
Karies-68-sharpen.jpg,562,234,karies,109,140,171,182
Karies-68-sharpen.jpg,562,234,karies,184,135,266,187
Karies-68-sharpen.jpg,562,234,karies,283,131,363,192
Karies-68-sharpen.jpg,562,234,karies,383,125,430,168
Karies-68.jpg,562,234,karies,109,140,171,182
Karies-68.jpg,562,234,karies,184,135,266,187
Karies-68.jpg,562,234,karies,283,131,363,192
Karies-68.jpg,562,234,karies,383,125,430,168
Karies-69-BGR.jpg,557,233,karies,109,28,155,58
Karies-69-BGR.jpg,557,233,karies,179,16,251,58
Karies-69-BGR.jpg,557,233,karies,278,12,357,56
Karies-69-BGR.jpg,557,233,karies,381,18,418,58
Karies-69-gaussian-blur.jpg,557,233,karies,109,28,155,58
Karies-69-gaussian-blur.jpg,557,233,karies,179,16,251,58
Karies-69-gaussian-blur.jpg,557,233,karies,278,12,357,56
Karies-69-gaussian-blur.jpg,557,233,karies,381,18,418,58
Karies-69-grayscale.jpg,557,233,karies,109,28,155,58
Karies-69-grayscale.jpg,557,233,karies,179,16,251,58
Karies-69-grayscale.jpg,557,233,karies,278,12,357,56
Karies-69-grayscale.jpg,557,233,karies,381,18,418,58
Karies-69-noise.jpg,557,233,karies,109,28,155,58
Karies-69-noise.jpg,557,233,karies,179,16,251,58
Karies-69-noise.jpg,557,233,karies,278,12,357,56
Karies-69-noise.jpg,557,233,karies,381,18,418,58
Karies-69-sharpen.jpg,557,233,karies,109,28,155,58
Karies-69-sharpen.jpg,557,233,karies,179,16,251,58
Karies-69-sharpen.jpg,557,233,karies,278,12,357,56
Karies-69-sharpen.jpg,557,233,karies,381,18,418,58
Karies-69.jpg,557,233,karies,109,28,155,58
Karies-69.jpg,557,233,karies,179,16,251,58
Karies-69.jpg,557,233,karies,278,12,357,56
Karies-69.jpg,557,233,karies,381,18,418,58
Karies-7-BGR.jpg,1290,700,karies,893,183,987,278
Karies-7-BGR.jpg,1290,700,karies,1003,199,1105,280
Karies-7-BGR.jpg,1290,700,karies,517,166,618,234
Karies-7-BGR.jpg,1290,700,karies,354,138,445,240
Karies-7-BGR.jpg,1290,700,karies,226,488,299,561
Karies-7-BGR.jpg,1290,700,karies,387,461,477,558
Karies-7-BGR.jpg,1290,700,karies,737,169,842,230
Karies-7-BGR.jpg,1290,700,karies,936,477,1020,551
Karies-7-BGR.jpg,1290,700,karies,1056,484,1134,564
Karies-7-gaussian-blur.jpg,1290,700,karies,893,183,987,278
Karies-7-gaussian-blur.jpg,1290,700,karies,1003,199,1105,280
Karies-7-gaussian-blur.jpg,1290,700,karies,517,166,618,234
Karies-7-gaussian-blur.jpg,1290,700,karies,354,138,445,240
Karies-7-gaussian-blur.jpg,1290,700,karies,226,488,299,561
Karies-7-gaussian-blur.jpg,1290,700,karies,387,461,477,558
Karies-7-gaussian-blur.jpg,1290,700,karies,737,169,842,230
Karies-7-gaussian-blur.jpg,1290,700,karies,936,477,1020,551
Karies-7-gaussian-blur.jpg,1290,700,karies,1056,484,1134,564
Karies-7-grayscale.jpg,1290,700,karies,893,183,987,278
Karies-7-grayscale.jpg,1290,700,karies,1003,199,1105,280
Karies-7-grayscale.jpg,1290,700,karies,517,166,618,234
Karies-7-grayscale.jpg,1290,700,karies,354,138,445,240
Karies-7-grayscale.jpg,1290,700,karies,226,488,299,561
Karies-7-grayscale.jpg,1290,700,karies,387,461,477,558
Karies-7-grayscale.jpg,1290,700,karies,737,169,842,230
Karies-7-grayscale.jpg,1290,700,karies,936,477,1020,551
Karies-7-grayscale.jpg,1290,700,karies,1056,484,1134,564
Karies-7-noise.jpg,1290,700,karies,893,183,987,278
Karies-7-noise.jpg,1290,700,karies,1003,199,1105,280
Karies-7-noise.jpg,1290,700,karies,517,166,618,234
Karies-7-noise.jpg,1290,700,karies,354,138,445,240
Karies-7-noise.jpg,1290,700,karies,226,488,299,561
Karies-7-noise.jpg,1290,700,karies,387,461,477,558
Karies-7-noise.jpg,1290,700,karies,737,169,842,230
Karies-7-noise.jpg,1290,700,karies,936,477,1020,551
Karies-7-noise.jpg,1290,700,karies,1056,484,1134,564
Karies-7-sharpen.jpg,1290,700,karies,893,183,987,278
Karies-7-sharpen.jpg,1290,700,karies,1003,199,1105,280
Karies-7-sharpen.jpg,1290,700,karies,517,166,618,234
Karies-7-sharpen.jpg,1290,700,karies,354,138,445,240
Karies-7-sharpen.jpg,1290,700,karies,226,488,299,561
Karies-7-sharpen.jpg,1290,700,karies,387,461,477,558
Karies-7-sharpen.jpg,1290,700,karies,737,169,842,230
Karies-7-sharpen.jpg,1290,700,karies,936,477,1020,551
Karies-7-sharpen.jpg,1290,700,karies,1056,484,1134,564
Karies-7.jpg,1290,700,karies,893,183,987,278
Karies-7.jpg,1290,700,karies,1003,199,1105,280
Karies-7.jpg,1290,700,karies,517,166,618,234
Karies-7.jpg,1290,700,karies,354,138,445,240
Karies-7.jpg,1290,700,karies,226,488,299,561
Karies-7.jpg,1290,700,karies,387,461,477,558
Karies-7.jpg,1290,700,karies,737,169,842,230
Karies-7.jpg,1290,700,karies,936,477,1020,551
Karies-7.jpg,1290,700,karies,1056,484,1134,564
Karies-70-BGR.jpg,555,233,karies,119,26,176,66
Karies-70-BGR.jpg,555,233,karies,194,13,266,57
Karies-70-BGR.jpg,555,233,karies,298,18,368,52
Karies-70-BGR.jpg,555,233,karies,398,15,434,56
Karies-70-gaussian-blur.jpg,555,233,karies,119,26,176,66
Karies-70-gaussian-blur.jpg,555,233,karies,194,13,266,57
Karies-70-gaussian-blur.jpg,555,233,karies,298,18,368,52
Karies-70-gaussian-blur.jpg,555,233,karies,398,15,434,56
Karies-70-grayscale.jpg,555,233,karies,119,26,176,66
Karies-70-grayscale.jpg,555,233,karies,194,13,266,57
Karies-70-grayscale.jpg,555,233,karies,298,18,368,52
Karies-70-grayscale.jpg,555,233,karies,398,15,434,56
Karies-70-noise.jpg,555,233,karies,119,26,176,66
Karies-70-noise.jpg,555,233,karies,194,13,266,57
Karies-70-noise.jpg,555,233,karies,298,18,368,52
Karies-70-noise.jpg,555,233,karies,398,15,434,56
Karies-70-sharpen.jpg,555,233,karies,119,26,176,66
Karies-70-sharpen.jpg,555,233,karies,194,13,266,57
Karies-70-sharpen.jpg,555,233,karies,298,18,368,52
Karies-70-sharpen.jpg,555,233,karies,398,15,434,56
Karies-70.jpg,555,233,karies,119,26,176,66
Karies-70.jpg,555,233,karies,194,13,266,57
Karies-70.jpg,555,233,karies,298,18,368,52
Karies-70.jpg,555,233,karies,398,15,434,56
Karies-71-BGR.jpg,2000,1333,karies,1089,313,1277,434
Karies-71-BGR.jpg,2000,1333,karies,1016,413,1116,558
Karies-71-BGR.jpg,2000,1333,karies,234,505,336,598
Karies-71-BGR.jpg,2000,1333,karies,1604,497,1754,617
Karies-71-BGR.jpg,2000,1333,karies,1655,935,1901,1101
Karies-71-gaussian-blur.jpg,2000,1333,karies,1089,313,1277,434
Karies-71-gaussian-blur.jpg,2000,1333,karies,1016,413,1116,558
Karies-71-gaussian-blur.jpg,2000,1333,karies,234,505,336,598
Karies-71-gaussian-blur.jpg,2000,1333,karies,1604,497,1754,617
Karies-71-gaussian-blur.jpg,2000,1333,karies,1655,935,1901,1101
Karies-71-grayscale.jpg,2000,1333,karies,1089,313,1277,434
Karies-71-grayscale.jpg,2000,1333,karies,1016,413,1116,558
Karies-71-grayscale.jpg,2000,1333,karies,234,505,336,598
Karies-71-grayscale.jpg,2000,1333,karies,1604,497,1754,617
Karies-71-grayscale.jpg,2000,1333,karies,1655,935,1901,1101
Karies-71-noise.jpg,2000,1333,karies,1089,313,1277,434
Karies-71-noise.jpg,2000,1333,karies,1016,413,1116,558
Karies-71-noise.jpg,2000,1333,karies,234,505,336,598
Karies-71-noise.jpg,2000,1333,karies,1604,497,1754,617
Karies-71-noise.jpg,2000,1333,karies,1655,935,1901,1101
Karies-71-sharpen.jpg,2000,1333,karies,1089,313,1277,434
Karies-71-sharpen.jpg,2000,1333,karies,1016,413,1116,558
Karies-71-sharpen.jpg,2000,1333,karies,234,505,336,598
Karies-71-sharpen.jpg,2000,1333,karies,1604,497,1754,617
Karies-71-sharpen.jpg,2000,1333,karies,1655,935,1901,1101
Karies-71.jpg,2000,1333,karies,1089,313,1277,434
Karies-71.jpg,2000,1333,karies,1016,413,1116,558
Karies-71.jpg,2000,1333,karies,234,505,336,598
Karies-71.jpg,2000,1333,karies,1604,497,1754,617
Karies-71.jpg,2000,1333,karies,1655,935,1901,1101
Karies-72-BGR.jpg,800,490,karies,518,152,581,233
Karies-72-BGR.jpg,800,490,karies,389,186,451,256
Karies-72-BGR.jpg,800,490,karies,331,176,377,235
Karies-72-BGR.jpg,800,490,karies,284,177,322,241
Karies-72-gaussian-blur.jpg,800,490,karies,518,152,581,233
Karies-72-gaussian-blur.jpg,800,490,karies,389,186,451,256
Karies-72-gaussian-blur.jpg,800,490,karies,331,176,377,235
Karies-72-gaussian-blur.jpg,800,490,karies,284,177,322,241
Karies-72-grayscale.jpg,800,490,karies,518,152,581,233
Karies-72-grayscale.jpg,800,490,karies,389,186,451,256
Karies-72-grayscale.jpg,800,490,karies,331,176,377,235
Karies-72-grayscale.jpg,800,490,karies,284,177,322,241
Karies-72-noise.jpg,800,490,karies,518,152,581,233
Karies-72-noise.jpg,800,490,karies,389,186,451,256
Karies-72-noise.jpg,800,490,karies,331,176,377,235
Karies-72-noise.jpg,800,490,karies,284,177,322,241
Karies-72-sharpen.jpg,800,490,karies,518,152,581,233
Karies-72-sharpen.jpg,800,490,karies,389,186,451,256
Karies-72-sharpen.jpg,800,490,karies,331,176,377,235
Karies-72-sharpen.jpg,800,490,karies,284,177,322,241
Karies-72.jpg,800,490,karies,518,152,581,233
Karies-72.jpg,800,490,karies,389,186,451,256
Karies-72.jpg,800,490,karies,331,176,377,235
Karies-72.jpg,800,490,karies,284,177,322,241
Karies-73-BGR.jpg,545,326,karies,95,124,134,161
Karies-73-BGR.jpg,545,326,karies,143,115,180,150
Karies-73-BGR.jpg,545,326,karies,193,105,256,142
Karies-73-BGR.jpg,545,326,karies,273,101,336,134
Karies-73-BGR.jpg,545,326,karies,352,103,396,133
Karies-73-BGR.jpg,545,326,karies,426,102,450,128
Karies-73-BGR.jpg,545,326,karies,396,212,420,233
